8003     |2005-07-28 15:11:27|2775        |89         |2005-08-04 18:35:27|1
8004     |2005-07-28 15:14:07|4428        |393        |2005-07-30 19:32:07|2
8005     |2005-07-28 15:15:11|670         |488        |2005-07-29 14:54:11|1
8006     |2005-07-28 15:15:41|3959        |109        |2005-08-05 19:29:41|2
8007     |2005-07-28 15:22:27|1942        |525        |2005-07-30 13:06:27|2
8008     |2005-07-28 15:25:55|2093        |41         |2005-08-04 13:16:55|1
8009     |2005-07-28 15:25:58|337         |372        |2005-08-04 10:16:58|2
8010     |2005-07-28 15:26:20|68          |467        |2005-08-04 18:39:20|2
8011     |2005-07-28 15:26:39|4274        |497        |2005-07-30 13:59:39|1
8012     |2005-07-28 15:29:00|1513        |343        |2005-08-05 12:28:00|2
8013     |2005-07-28 15:30:26|2074        |403        |2005-08-05 16:29:26|1
8014     |2005-07-28 15:32:07|2339        |11         |2005-07-31 20:52:07|1
8015     |2005-07-28 15:33:03|1814        |23         |2005-07-30 15:32:03|2
8016     |2005-07-28 15:35:41|516         |391        |2005-07-30 20:06:41|2
8017     |2005-07-28 15:35:41|1764        |328        |2005-08-01 19:12:41|1
8018     |2005-07-28 15:36:48|4129        |377        |2005-08-06 20:04:48|1
8019     |2005-07-28 15:37:43|1844        |84         |2005-08-04 15:40:43|2
8020     |2005-07-28 15:43:32|4459        |498        |2005-08-05 12:19:32|1
8021     |2005-07-28 15:45:24|1920        |501        |2005-08-04 10:49:24|1
8022     |2005-07-28 15:48:56|294         |314        |2005-08-06 13:40:56|1
8023     |2005-07-28 15:53:29|2133        |411        |2005-07-31 12:26:29|1
8024     |2005-07-28 15:55:40|1735        |90         |2005-08-02 09:56:40|1
8025     |2005-07-28 16:03:27|2932        |421        |2005-08-03 21:58:27|2
8026     |2005-07-28 16:05:38|4225        |511        |2005-07-29 21:28:38|2
8027     |2005-07-28 16:09:57|1335        |436        |2005-08-05 18:17:57|1
8028     |2005-07-28 16:11:15|2715        |137        |2005-08-05 15:11:15|1
8029     |2005-07-28 16:11:21|4273        |61         |2005-08-05 13:52:21|1
8030     |2005-07-28 16:12:53|2633        |30         |2005-07-31 17:15:53|1
8031     |2005-07-28 16:15:49|2196        |40         |2005-08-02 18:27:49|2
8032     |2005-07-28 16:17:00|431         |230        |2005-07-29 13:32:00|1
8033     |2005-07-28 16:18:23|4268        |1          |2005-07-30 17:56:23|1
8034     |2005-07-28 16:20:26|1997        |502        |2005-08-04 19:11:26|2
8035     |2005-07-28 16:23:01|1503        |14         |2005-08-05 10:52:01|1
8036     |2005-07-28 16:27:43|2741        |412        |2005-08-01 13:41:43|2
8037     |2005-07-28 16:31:20|3973        |409        |2005-07-31 12:18:20|2
8038     |2005-07-28 16:32:55|1225        |30         |2005-07-30 21:08:55|1
8039     |2005-07-28 16:35:16|1996        |203        |2005-07-30 14:49:16|1
8040     |2005-07-28 16:39:43|4543        |163        |2005-08-02 20:00:43|2
8041     |2005-07-28 16:39:56|763         |357        |2005-07-30 18:44:56|1
8042     |2005-07-28 16:45:11|4325        |14         |2005-08-04 17:16:11|2
8043     |2005-07-28 16:45:44|208         |577        |2005-08-01 12:26:44|1
8044     |2005-07-28 16:49:12|879         |442        |2005-08-02 22:41:12|1
8045     |2005-07-28 16:49:38|3427        |368        |2005-08-03 15:42:38|1
8046     |2005-07-28 16:49:41|2873        |120        |2005-07-31 21:33:41|1
8047     |2005-07-28 16:49:43|2936        |292        |2005-08-03 14:48:43|2
8048     |2005-07-28 16:50:26|2721        |182        |2005-08-06 19:20:26|1
8049     |2005-07-28 16:51:58|673         |42         |2005-07-31 22:18:58|1
8050     |2005-07-28 16:55:47|1864        |488        |2005-08-02 13:20:47|1
8051     |2005-07-28 16:56:16|4405        |192        |2005-07-29 22:48:16|1
8052     |2005-07-28 16:57:31|2460        |166        |2005-08-03 18:03:31|2
8053     |2005-07-28 16:59:41|1511        |526        |2005-08-03 22:28:41|2
8054     |2005-07-28 17:02:18|1062        |225        |2005-08-06 11:55:18|1
8055     |2005-07-28 17:02:32|4162        |304        |2005-07-31 22:05:32|2
8056     |2005-07-28 17:04:15|4018        |589        |2005-08-03 19:11:15|2
8057     |2005-07-28 17:07:13|4177        |483        |2005-08-03 16:25:13|1
8058     |2005-07-28 17:07:49|2148        |404        |2005-08-03 22:57:49|1
8059     |2005-07-28 17:09:59|2611        |372        |2005-07-31 15:42:59|2
8060     |2005-07-28 17:10:02|3765        |577        |2005-08-05 17:11:02|1
8061     |2005-07-28 17:12:53|650         |467        |2005-08-05 13:56:53|2
8062     |2005-07-28 17:15:06|1384        |317        |2005-07-30 16:56:06|2
8063     |2005-07-28 17:15:11|935         |163        |2005-08-04 16:45:11|1
8064     |2005-07-28 17:15:38|3788        |488        |2005-08-04 18:04:38|2
8065     |2005-07-28 17:15:48|413         |220        |2005-08-04 15:49:48|2
8066     |2005-07-28 17:20:09|3208        |462        |2005-07-31 18:36:09|2
8067     |2005-07-28 17:20:17|3923        |209        |2005-07-29 21:55:17|1
8068     |2005-07-28 17:22:28|209         |216        |2005-07-29 12:24:28|2
8069     |2005-07-28 17:23:46|2822        |178        |2005-07-30 16:19:46|1
8070     |2005-07-28 17:26:56|1606        |89         |2005-08-01 17:33:56|1
8071     |2005-07-28 17:27:48|2582        |131        |2005-08-03 11:48:48|2
8072     |2005-07-28 17:27:59|2347        |99         |2005-07-30 19:08:59|1
8073     |2005-07-28 17:29:02|630         |314        |2005-08-01 22:17:02|2
8074     |2005-07-28 17:33:39|1558        |1          |2005-07-29 20:17:39|1
8075     |2005-07-28 17:37:28|2175        |61         |2005-07-29 11:56:28|2
8076     |2005-07-28 17:45:58|214         |17         |2005-08-04 18:07:58|2
8077     |2005-07-28 17:54:35|3253        |122        |2005-07-29 19:28:35|2
8078     |2005-07-28 17:54:42|3839        |407        |2005-07-30 18:18:42|2
8079     |2005-07-28 17:58:36|3564        |432        |2005-07-29 14:48:36|2
8080     |2005-07-28 18:05:06|3035        |406        |2005-07-29 22:44:06|2
8081     |2005-07-28 18:06:46|4404        |362        |2005-08-04 18:54:46|1
8082     |2005-07-28 18:08:02|3089        |423        |2005-08-04 14:33:02|2
8083     |2005-07-28 18:09:48|2187        |30         |2005-08-04 21:47:48|2
8084     |2005-07-28 18:11:58|911         |571        |2005-08-03 23:41:58|2
8085     |2005-07-28 18:13:15|3059        |552        |2005-08-04 13:45:15|2
8086     |2005-07-28 18:17:14|1182        |3          |2005-07-30 18:22:14|2
8087     |2005-07-28 18:21:16|1913        |295        |2005-08-03 12:38:16|2
8088     |2005-07-28 18:23:49|2590        |343        |2005-08-06 23:25:49|2
8089     |2005-07-28 18:26:47|1414        |50         |2005-08-03 21:28:47|1
8090     |2005-07-28 18:27:29|1336        |387        |2005-08-02 14:08:29|2
8091     |2005-07-28 18:27:29|3025        |126        |2005-08-01 19:45:29|2
8092     |2005-07-28 18:28:07|2034        |167        |2005-07-30 19:17:07|2
8093     |2005-07-28 18:29:16|1427        |533        |2005-08-05 21:49:16|1
8094     |2005-07-28 18:30:28|4276        |432        |2005-08-05 17:37:28|2
8095     |2005-07-28 18:32:40|2685        |42         |2005-08-06 23:45:40|1
8096     |2005-07-28 18:32:46|502         |506        |2005-08-06 15:00:46|1
