16005    |2005-08-23 21:00:22|3265        |466        |2005-09-02 02:35:22|1
16006    |2005-08-23 21:01:09|240         |533        |2005-08-25 19:33:09|1
16007    |2005-08-23 21:02:43|3236        |126        |2005-08-30 23:37:43|2
16008    |2005-08-23 21:04:51|3273        |189        |2005-08-31 22:09:51|1
16009    |2005-08-23 21:07:59|3055        |133        |2005-08-29 16:54:59|2
16010    |2005-08-23 21:10:24|2539        |173        |2005-08-25 17:58:24|1
16011    |2005-08-23 21:11:33|1093        |389        |2005-08-31 17:51:33|1
16012    |2005-08-23 21:13:39|2421        |80         |2005-08-30 23:52:39|2
16013    |2005-08-23 21:17:17|561         |462        |2005-08-26 21:15:17|1
16014    |2005-08-23 21:18:31|3322        |532        |2005-08-31 17:28:31|2
16015    |2005-08-23 21:25:03|3113        |50         |2005-08-24 20:05:03|2
16016    |2005-08-23 21:26:35|3374        |595        |2005-08-28 16:06:35|2
16017    |2005-08-23 21:27:11|664         |535        |2005-08-24 23:22:11|1
16018    |2005-08-23 21:27:35|897         |439        |2005-08-30 00:36:35|1
16019    |2005-08-23 21:30:45|3093        |278        |2005-08-27 23:45:45|2
16020    |2005-08-23 21:34:33|277         |311        |2005-09-01 18:17:33|1
16021    |2005-08-23 21:37:59|3057        |314        |2005-08-31 01:52:59|1
16022    |2005-08-23 21:44:27|2925        |504        |2005-08-28 01:52:27|1
16023    |2005-08-23 21:45:02|2347        |124        |2005-08-24 21:28:02|1
16024    |2005-08-23 21:46:47|2910        |473        |2005-08-27 02:06:47|1
16025    |2005-08-23 21:48:54|1777        |569        |2005-08-24 22:05:54|2
16026    |2005-08-23 21:49:22|467         |484        |2005-08-27 00:47:22|1
16027    |2005-08-23 21:49:33|1724        |160        |2005-08-30 16:19:33|2
16028    |2005-08-23 21:52:56|2515        |119        |2005-08-30 18:16:56|2
16029    |2005-08-23 21:54:02|953         |143        |2005-08-29 23:55:02|1
16030    |2005-08-23 21:56:04|4161        |137        |2005-08-31 01:24:04|2
16031    |2005-08-23 21:59:26|1843        |102        |2005-08-29 20:15:26|1
16032    |2005-08-23 21:59:57|2527        |447        |2005-08-31 22:46:57|2
16033    |2005-08-23 22:06:15|760         |226        |2005-09-01 02:36:15|2
16034    |2005-08-23 22:06:34|655         |502        |2005-08-29 18:44:34|1
16035    |2005-08-23 22:08:04|549         |37         |2005-08-28 03:46:04|1
16036    |2005-08-23 22:12:44|1372        |425        |2005-08-25 17:48:44|2
16037    |2005-08-23 22:13:04|341         |45         |2005-09-01 02:48:04|2
16038    |2005-08-23 22:14:31|2612        |172        |2005-08-30 03:28:31|1
16039    |2005-08-23 22:18:51|545         |78         |2005-08-31 19:55:51|2
16040    |2005-08-23 22:19:33|3524        |195        |2005-09-02 02:19:33|2
16041    |2005-08-23 22:20:26|4116        |121        |2005-08-25 20:14:26|2
16042    |2005-08-23 22:20:40|629         |131        |2005-08-24 17:54:40|1
16043    |2005-08-23 22:21:03|3869        |526        |2005-08-31 03:09:03|2
16044    |2005-08-23 22:24:39|1312        |468        |2005-08-25 04:08:39|1
16045    |2005-08-23 22:25:26|772         |14         |2005-08-25 23:54:26|1
16046    |2005-08-23 22:26:47|4364        |74         |2005-08-27 18:02:47|2
16047    |2005-08-23 22:42:48|2088        |114        |2005-08-25 02:48:48|2
16048    |2005-08-23 22:43:07|2019        |103        |2005-08-31 21:33:07|1
16049    |2005-08-23 22:50:12|2666        |393        |2005-08-30 01:01:12|2
