2001     |2005-06-17 11:35:09|2069        |260        |2005-06-21 14:52:09|2
2002     |2005-06-17 11:39:58|2406        |514        |2005-06-24 15:41:58|2
2003     |2005-06-17 11:40:35|1581        |515        |2005-06-19 08:30:35|2
2004     |2005-06-17 11:43:38|1342        |171        |2005-06-24 08:05:38|2
2005     |2005-06-17 11:44:54|4177        |234        |2005-06-19 10:53:54|1
2006     |2005-06-17 11:47:03|992         |215        |2005-06-19 13:47:03|2
2007     |2005-06-17 11:47:17|1123        |572        |2005-06-21 07:19:17|1
2008     |2005-06-17 11:48:05|2081        |570        |2005-06-25 13:16:05|1
2009     |2005-06-17 11:48:31|1902        |119        |2005-06-18 09:34:31|2
2010     |2005-06-17 11:54:15|2845        |329        |2005-06-21 05:55:15|1
2011     |2005-06-17 11:56:09|734         |350        |2005-06-24 06:47:09|2
2012     |2005-06-17 11:57:15|3588        |84         |2005-06-24 17:18:15|1
2013     |2005-06-17 12:03:01|3256        |165        |2005-06-24 10:04:01|1
2014     |2005-06-17 12:03:28|2969        |337        |2005-06-25 16:00:28|2
2015     |2005-06-17 12:16:29|3776        |484        |2005-06-18 14:40:29|2
2016     |2005-06-17 12:18:36|4265        |282        |2005-06-20 12:13:36|1
2017     |2005-06-17 12:33:30|1434        |516        |2005-06-19 10:08:30|2
2018     |2005-06-17 12:35:58|1278        |380        |2005-06-26 13:16:58|2
2019     |2005-06-17 12:38:44|2314        |528        |2005-06-23 17:38:44|2
2020     |2005-06-17 12:39:50|1914        |384        |2005-06-19 14:59:50|1
2021     |2005-06-17 12:41:18|2852        |319        |2005-06-23 17:17:18|2
2022     |2005-06-17 12:44:39|3053        |547        |2005-06-25 12:32:39|1
2023     |2005-06-17 12:52:58|787         |169        |2005-06-23 11:07:58|1
2024     |2005-06-17 13:00:51|2566        |329        |2005-06-22 07:03:51|1
2025     |2005-06-17 13:04:00|1203        |447        |2005-06-18 18:45:00|2
2026     |2005-06-17 13:05:38|3681        |491        |2005-06-21 17:19:38|1
2027     |2005-06-17 13:06:56|4309        |265        |2005-06-23 13:46:56|1
2028     |2005-06-17 13:08:08|4451        |155        |2005-06-23 10:54:08|1
2029     |2005-06-17 13:10:59|914         |512        |2005-06-19 18:15:59|1
2030     |2005-06-17 13:13:27|4024        |457        |2005-06-19 10:44:27|1
2031     |2005-06-17 13:14:03|4275        |570        |2005-06-25 10:06:03|2
2032     |2005-06-17 13:24:07|425         |316        |2005-06-18 18:18:07|1
2033     |2005-06-17 13:24:43|58          |90         |2005-06-20 12:34:43|1
2034     |2005-06-17 13:27:16|1512        |587        |2005-06-22 08:53:16|2
2035     |2005-06-17 13:45:09|4371        |158        |2005-06-26 15:30:09|2
2036     |2005-06-17 13:46:52|100         |486        |2005-06-18 15:42:52|2
2037     |2005-06-17 13:54:20|2582        |308        |2005-06-20 14:49:20|2
2038     |2005-06-17 14:00:51|4231        |138        |2005-06-19 11:54:51|2
2039     |2005-06-17 14:03:43|1514        |304        |2005-06-24 09:21:43|1
2040     |2005-06-17 14:18:37|227         |260        |2005-06-22 19:08:37|1
2041     |2005-06-17 14:19:00|782         |348        |2005-06-26 08:38:00|2
2042     |2005-06-17 14:31:02|3102        |84         |2005-06-18 14:43:02|1
2043     |2005-06-17 14:31:12|2495        |4          |2005-06-19 11:04:12|2
2044     |2005-06-17 14:37:57|2418        |484        |2005-06-22 17:15:57|2
2045     |2005-06-17 14:38:11|561         |391        |2005-06-26 13:44:11|2
